0.65,0.0,0.65,1.5707965,3.141593,1.5707965
0.65184573,-0.00036704,0.65,1.5707965,3.07876114,1.57295383
0.65369146,-0.00073408,0.65,1.5707965,3.01592928,1.57511117
0.65553719,-0.00110112,0.65,1.5707965,2.95309742,1.5772685
0.65738292,-0.00146816,0.65,1.5707965,2.89026556,1.57942584
0.65922865,-0.00183519,0.65,1.5707965,2.8274337,1.58158317
0.66107438,-0.00220223,0.65,1.5707965,2.76460184,1.58374051
0.66292011,-0.00256927,0.65,1.5707965,2.70176998,1.58589784
0.66476584,-0.00293631,0.65,1.5707965,2.63893812,1.58805518
0.66661157,-0.00330335,0.65,1.5707965,2.57610626,1.59021251
0.6684573,-0.00367039,0.65,1.5707965,2.5132744,1.59236985
0.67030303,-0.00403743,0.65,1.5707965,2.45044254,1.59452718
0.67214876,-0.00440447,0.65,1.5707965,2.38761068,1.59668452
0.67399449,-0.0047715,0.65,1.5707965,2.32477882,1.59884185
0.67584022,-0.00513854,0.65,1.5707965,2.26194696,1.60099919
0.67768595,-0.00550558,0.65,1.5707965,2.1991151,1.60315652
0.67953168,-0.00587262,0.65,1.5707965,2.13628324,1.60531386
0.68137741,-0.00623966,0.65,1.5707965,2.07345138,1.60747119
0.68322314,-0.0066067,0.65,1.5707965,2.01061952,1.60962853
0.68506886,-0.00697374,0.65,1.5707965,1.94778766,1.61178586
0.68691459,-0.00734078,0.65,1.5707965,1.8849558,1.6139432
0.68876032,-0.00770781,0.65,1.5707965,1.82212394,1.61610053
0.69060605,-0.00807485,0.65,1.5707965,1.75929208,1.61825787
0.69245178,-0.00844189,0.65,1.5707965,1.69646022,1.6204152
0.69429751,-0.00880893,0.65,1.5707965,1.63362836,1.62257254
0.69614324,-0.00917597,0.65,1.5707965,1.5707965,1.62472987
0.69798897,-0.00954301,0.65,1.5707965,1.50796464,1.62688721
0.6998347,-0.00991005,0.65,1.5707965,1.44513278,1.62904454
0.70168043,-0.01027709,0.65,1.5707965,1.38230092,1.63120187
0.70352616,-0.01064412,0.65,1.5707965,1.31946906,1.63335921
0.70537189,-0.01101116,0.65,1.5707965,1.2566372,1.63551654
0.70721762,-0.0113782,0.65,1.5707965,1.19380534,1.63767388
0.70906335,-0.01174524,0.65,1.5707965,1.13097348,1.63983121
0.71090908,-0.01211228,0.65,1.5707965,1.06814162,1.64198855
0.71275481,-0.01247932,0.65,1.5707965,1.00530976,1.64414588
0.71460054,-0.01284636,0.65,1.5707965,0.9424779,1.64630322
0.71644627,-0.0132134,0.65,1.5707965,0.87964604,1.64846055
0.718292,-0.01358043,0.65,1.5707965,0.81681418,1.65061789
0.72013773,-0.01394747,0.65,1.5707965,0.75398232,1.65277522
0.72198346,-0.01431451,0.65,1.5707965,0.69115046,1.65493256
0.72382919,-0.01468155,0.65,1.5707965,0.6283186,1.65708989
0.72567492,-0.01504859,0.65,1.5707965,0.56548674,1.65924723
0.72752065,-0.01541563,0.65,1.5707965,0.50265488,1.66140456
0.72936638,-0.01578267,0.65,1.5707965,0.43982302,1.6635619
0.73121211,-0.01614971,0.65,1.5707965,0.37699116,1.66571923
0.73305784,-0.01651674,0.65,1.5707965,0.3141593,1.66787657
0.73490357,-0.01688378,0.65,1.5707965,0.25132744,1.6700339
0.7367493,-0.01725082,0.65,1.5707965,0.18849558,1.67219124
0.73859503,-0.01761786,0.65,1.5707965,0.12566372,1.67434857
0.74044076,-0.0179849,0.65,1.5707965,0.06283186,1.67650591
0.74228649,-0.01835194,0.65,1.5707965,-0.0,1.67866324
