0.65,0.0,0.65,1.5707965,3.141593,1.5707965
0.65280387,0.00257459,0.65,1.5707965,3.07876114,1.5573227
0.65560774,0.00514917,0.65,1.5707965,3.01592928,1.54384889
0.6584116,0.00772376,0.65,1.5707965,2.95309742,1.53037509
0.66121547,0.01029834,0.65,1.5707965,2.89026556,1.51690128
0.66401934,0.01287293,0.65,1.5707965,2.8274337,1.50342748
0.66682321,0.01544751,0.65,1.5707965,2.76460184,1.48995368
0.66962708,0.0180221,0.65,1.5707965,2.70176998,1.47647987
0.67243094,0.02059669,0.65,1.5707965,2.63893812,1.46300607
0.67523481,0.02317127,0.65,1.5707965,2.57610626,1.44953227
0.67803868,0.02574586,0.65,1.5707965,2.5132744,1.43605846
0.68084255,0.02832044,0.65,1.5707965,2.45044254,1.42258466
0.68364642,0.03089503,0.65,1.5707965,2.38761068,1.40911085
0.68645028,0.03346961,0.65,1.5707965,2.32477882,1.39563705
0.68925415,0.0360442,0.65,1.5707965,2.26194696,1.38216325
0.69205802,0.03861879,0.65,1.5707965,2.1991151,1.36868944
0.69486189,0.04119337,0.65,1.5707965,2.13628324,1.35521564
0.69766576,0.04376796,0.65,1.5707965,2.07345138,1.34174184
0.70046963,0.04634254,0.65,1.5707965,2.01061952,1.32826803
0.70327349,0.04891713,0.65,1.5707965,1.94778766,1.31479423
0.70607736,0.05149171,0.65,1.5707965,1.8849558,1.30132042
0.70888123,0.0540663,0.65,1.5707965,1.82212394,1.28784662
0.7116851,0.05664089,0.65,1.5707965,1.75929208,1.27437282
0.71448897,0.05921547,0.65,1.5707965,1.69646022,1.26089901
0.71729283,0.06179006,0.65,1.5707965,1.63362836,1.24742521
0.7200967,0.06436464,0.65,1.5707965,1.5707965,1.23395141
0.72290057,0.06693923,0.65,1.5707965,1.50796464,1.2204776
0.72570444,0.06951381,0.65,1.5707965,1.44513278,1.2070038
0.72850831,0.0720884,0.65,1.5707965,1.38230092,1.19352999
0.73131217,0.07466299,0.65,1.5707965,1.31946906,1.18005619
0.73411604,0.07723757,0.65,1.5707965,1.2566372,1.16658239
0.73691991,0.07981216,0.65,1.5707965,1.19380534,1.15310858
0.73972378,0.08238674,0.65,1.5707965,1.13097348,1.13963478
0.74252765,0.08496133,0.65,1.5707965,1.06814162,1.12616098
0.74533151,0.08753591,0.65,1.5707965,1.00530976,1.11268717
0.74813538,0.0901105,0.65,1.5707965,0.9424779,1.09921337
0.75093925,0.09268508,0.65,1.5707965,0.87964604,1.08573956
0.75374312,0.09525967,0.65,1.5707965,0.81681418,1.07226576
0.75654699,0.09783426,0.65,1.5707965,0.75398232,1.05879196
0.75935085,0.10040884,0.65,1.5707965,0.69115046,1.04531815
0.76215472,0.10298343,0.65,1.5707965,0.6283186,1.03184435
0.76495859,0.10555801,0.65,1.5707965,0.56548674,1.01837055
0.76776246,0.1081326,0.65,1.5707965,0.50265488,1.00489674
0.77056633,0.11070718,0.65,1.5707965,0.43982302,0.99142294
0.77337019,0.11328177,0.65,1.5707965,0.37699116,0.97794913
0.77617406,0.11585636,0.65,1.5707965,0.3141593,0.96447533
0.77897793,0.11843094,0.65,1.5707965,0.25132744,0.95100153
0.7817818,0.12100553,0.65,1.5707965,0.18849558,0.93752772
0.78458567,0.12358011,0.65,1.5707965,0.12566372,0.92405392
0.78738954,0.1261547,0.65,1.5707965,0.06283186,0.91058012
0.7901934,0.12872928,0.65,1.5707965,-0.0,0.89710631
