0.65,0.0,0.65,1.5707965,3.141593,1.5707965
0.65212957,-0.00833579,0.65,1.5707965,3.07876114,1.57273273
0.65425915,-0.01667159,0.65,1.5707965,3.01592928,1.57466896
0.65638872,-0.02500738,0.65,1.5707965,2.95309742,1.57660519
0.65851829,-0.03334318,0.65,1.5707965,2.89026556,1.57854142
0.66064786,-0.04167897,0.65,1.5707965,2.8274337,1.58047765
0.66277744,-0.05001477,0.65,1.5707965,2.76460184,1.58241388
0.66490701,-0.05835056,0.65,1.5707965,2.70176998,1.58435011
0.66703658,-0.06668636,0.65,1.5707965,2.63893812,1.58628634
0.66916615,-0.07502215,0.65,1.5707965,2.57610626,1.58822257
0.67129573,-0.08335795,0.65,1.5707965,2.5132744,1.5901588
0.6734253,-0.09169374,0.65,1.5707965,2.45044254,1.59209503
0.67555487,-0.10002954,0.65,1.5707965,2.38761068,1.59403126
0.67768445,-0.10836533,0.65,1.5707965,2.32477882,1.59596749
0.67981402,-0.11670113,0.65,1.5707965,2.26194696,1.59790372
0.68194359,-0.12503692,0.65,1.5707965,2.1991151,1.59983995
0.68407316,-0.13337272,0.65,1.5707965,2.13628324,1.60177618
0.68620274,-0.14170851,0.65,1.5707965,2.07345138,1.60371241
0.68833231,-0.1500443,0.65,1.5707965,2.01061952,1.60564864
0.69046188,-0.1583801,0.65,1.5707965,1.94778766,1.60758487
0.69259145,-0.16671589,0.65,1.5707965,1.8849558,1.6095211
0.69472103,-0.17505169,0.65,1.5707965,1.82212394,1.61145733
0.6968506,-0.18338748,0.65,1.5707965,1.75929208,1.61339356
0.69898017,-0.19172328,0.65,1.5707965,1.69646022,1.61532979
0.70110975,-0.20005907,0.65,1.5707965,1.63362836,1.61726602
0.70323932,-0.20839487,0.65,1.5707965,1.5707965,1.61920225
0.70536889,-0.21673066,0.65,1.5707965,1.50796464,1.62113848
0.70749846,-0.22506646,0.65,1.5707965,1.44513278,1.62307471
0.70962804,-0.23340225,0.65,1.5707965,1.38230092,1.62501094
0.71175761,-0.24173805,0.65,1.5707965,1.31946906,1.62694718
0.71388718,-0.25007384,0.65,1.5707965,1.2566372,1.62888341
0.71601675,-0.25840964,0.65,1.5707965,1.19380534,1.63081964
0.71814633,-0.26674543,0.65,1.5707965,1.13097348,1.63275587
0.7202759,-0.27508122,0.65,1.5707965,1.06814162,1.6346921
0.72240547,-0.28341702,0.65,1.5707965,1.00530976,1.63662833
0.72453505,-0.29175281,0.65,1.5707965,0.9424779,1.63856456
0.72666462,-0.30008861,0.65,1.5707965,0.87964604,1.64050079
0.72879419,-0.3084244,0.65,1.5707965,0.81681418,1.64243702
0.73092376,-0.3167602,0.65,1.5707965,0.75398232,1.64437325
0.73305334,-0.32509599,0.65,1.5707965,0.69115046,1.64630948
0.73518291,-0.33343179,0.65,1.5707965,0.6283186,1.64824571
0.73731248,-0.34176758,0.65,1.5707965,0.56548674,1.65018194
0.73944205,-0.35010338,0.65,1.5707965,0.50265488,1.65211817
0.74157163,-0.35843917,0.65,1.5707965,0.43982302,1.6540544
0.7437012,-0.36677497,0.65,1.5707965,0.37699116,1.65599063
0.74583077,-0.37511076,0.65,1.5707965,0.3141593,1.65792686
0.74796035,-0.38344656,0.65,1.5707965,0.25132744,1.65986309
0.75008992,-0.39178235,0.65,1.5707965,0.18849558,1.66179932
0.75221949,-0.40011815,0.65,1.5707965,0.12566372,1.66373555
0.75434906,-0.40845394,0.65,1.5707965,0.06283186,1.66567178
0.75647864,-0.41678973,0.65,1.5707965,-0.0,1.66760801
