0.65,0.0,0.65,1.5707965,3.141593,1.5707965
0.65199288,-0.00064867,0.65,1.5707965,3.07876114,1.57496949
0.65398576,-0.00129735,0.65,1.5707965,3.01592928,1.57914248
0.65597864,-0.00194602,0.65,1.5707965,2.95309742,1.58331548
0.65797152,-0.0025947,0.65,1.5707965,2.89026556,1.58748847
0.6599644,-0.00324337,0.65,1.5707965,2.8274337,1.59166146
0.66195728,-0.00389204,0.65,1.5707965,2.76460184,1.59583445
0.66395016,-0.00454072,0.65,1.5707965,2.70176998,1.60000745
0.66594304,-0.00518939,0.65,1.5707965,2.63893812,1.60418044
0.66793592,-0.00583806,0.65,1.5707965,2.57610626,1.60835343
0.6699288,-0.00648674,0.65,1.5707965,2.5132744,1.61252642
0.67192168,-0.00713541,0.65,1.5707965,2.45044254,1.61669942
0.67391456,-0.00778409,0.65,1.5707965,2.38761068,1.62087241
0.67590744,-0.00843276,0.65,1.5707965,2.32477882,1.6250454
0.67790033,-0.00908143,0.65,1.5707965,2.26194696,1.62921839
0.67989321,-0.00973011,0.65,1.5707965,2.1991151,1.63339139
0.68188609,-0.01037878,0.65,1.5707965,2.13628324,1.63756438
0.68387897,-0.01102746,0.65,1.5707965,2.07345138,1.64173737
0.68587185,-0.01167613,0.65,1.5707965,2.01061952,1.64591036
0.68786473,-0.0123248,0.65,1.5707965,1.94778766,1.65008336
0.68985761,-0.01297348,0.65,1.5707965,1.8849558,1.65425635
0.69185049,-0.01362215,0.65,1.5707965,1.82212394,1.65842934
0.69384337,-0.01427083,0.65,1.5707965,1.75929208,1.66260233
0.69583625,-0.0149195,0.65,1.5707965,1.69646022,1.66677533
0.69782913,-0.01556817,0.65,1.5707965,1.63362836,1.67094832
0.69982201,-0.01621685,0.65,1.5707965,1.5707965,1.67512131
0.70181489,-0.01686552,0.65,1.5707965,1.50796464,1.6792943
0.70380777,-0.01751419,0.65,1.5707965,1.44513278,1.68346729
0.70580065,-0.01816287,0.65,1.5707965,1.38230092,1.68764029
0.70779353,-0.01881154,0.65,1.5707965,1.31946906,1.69181328
0.70978641,-0.01946022,0.65,1.5707965,1.2566372,1.69598627
0.71177929,-0.02010889,0.65,1.5707965,1.19380534,1.70015926
0.71377217,-0.02075756,0.65,1.5707965,1.13097348,1.70433226
0.71576505,-0.02140624,0.65,1.5707965,1.06814162,1.70850525
0.71775793,-0.02205491,0.65,1.5707965,1.00530976,1.71267824
0.71975081,-0.02270359,0.65,1.5707965,0.9424779,1.71685123
0.72174369,-0.02335226,0.65,1.5707965,0.87964604,1.72102423
0.72373657,-0.02400093,0.65,1.5707965,0.81681418,1.72519722
0.72572945,-0.02464961,0.65,1.5707965,0.75398232,1.72937021
0.72772233,-0.02529828,0.65,1.5707965,0.69115046,1.7335432
0.72971522,-0.02594695,0.65,1.5707965,0.6283186,1.7377162
0.7317081,-0.02659563,0.65,1.5707965,0.56548674,1.74188919
0.73370098,-0.0272443,0.65,1.5707965,0.50265488,1.74606218
0.73569386,-0.02789298,0.65,1.5707965,0.43982302,1.75023517
0.73768674,-0.02854165,0.65,1.5707965,0.37699116,1.75440817
0.73967962,-0.02919032,0.65,1.5707965,0.3141593,1.75858116
0.7416725,-0.029839,0.65,1.5707965,0.25132744,1.76275415
0.74366538,-0.03048767,0.65,1.5707965,0.18849558,1.76692714
0.74565826,-0.03113635,0.65,1.5707965,0.12566372,1.77110013
0.74765114,-0.03178502,0.65,1.5707965,0.06283186,1.77527313
0.74964402,-0.03243369,0.65,1.5707965,-0.0,1.77944612
